step,action,pre_position,post_position,pre_equity,post_equity,reward,cost_incurred
1933,BUY,1,1,9977.86991000001,9977.86349000001,-1.3894199999997072,0.0064199999997072155
1934,BUY,1,1,9977.86349000001,9977.85681000001,-1.3906800000004151,0.006680000000415021
1935,BUY,1,1,9977.85681000001,9977.84999000001,-1.3918200000005163,0.006820000000516302
1936,BUY,1,1,9977.84999000001,9977.843830000009,-1.3921600000008185,0.0061600000008184
1937,BUY,1,1,9977.843830000009,9977.838450000008,-1.392380000000514,0.005380000000513974
1938,BUY,1,1,9977.838450000008,9977.832330000008,-1.39412000000001,0.006120000000009895
1939,BUY,1,1,9977.832330000008,9977.825590000008,-1.3957400000007183,0.0067400000007182825
1940,BUY,1,1,9977.825590000008,9977.817510000008,-1.398079999999609,0.008079999999608845
1941,BUY,1,1,9977.817510000008,9977.810210000009,-1.3982999999993044,0.0072999999993044185
1942,BUY,1,1,9977.810210000009,9977.80313000001,-1.3990799999994052,0.007079999999405118
1943,BUY,1,1,9977.80313000001,9977.795460000008,-1.4006700000008714,0.007670000000871369
1944,BUY,1,1,9977.795460000008,9977.787860000008,-1.4016000000008209,0.007600000000820728
1945,BUY,1,1,9977.787860000008,9977.780160000008,-1.4027000000001135,0.007700000000113505
1946,BUY,1,1,9977.780160000008,9977.772180000007,-1.4039800000003162,0.007980000000316068
1947,BUY,1,1,9977.772180000007,9977.764440000008,-1.404739999999103,0.00773999999910302
1948,BUY,1,1,9977.764440000008,9977.756840000007,-1.4056000000008209,0.007600000000820728
1949,BUY,1,1,9977.756840000007,9977.748600000008,-1.407239999999205,0.008239999999204883
1950,BUY,1,1,9977.748600000008,9977.741830000008,-1.4067699999999606,0.006769999999960419
1951,BUY,1,1,9977.741830000008,9977.735290000008,-1.4075400000003138,0.006540000000313739
1952,BUY,1,1,9977.735290000008,9977.729710000009,-1.4075799999990997,0.0055799999990995275
1953,BUY,1,1,9977.729710000009,9977.725670000009,-1.4070399999998044,0.004039999999804422
1954,BUY,1,1,9977.725670000009,9977.72089000001,-1.4087799999993005,0.004779999999300344
1955,BUY,1,1,9977.72089000001,9977.71475000001,-1.4111399999995047,0.006139999999504653
1956,BUY,1,1,9977.71475000001,9977.70851000001,-1.4122400000006166,0.006240000000616419
1957,BUY,1,1,9977.70851000001,9977.70233000001,-1.4131800000003132,0.006180000000313157
1958,BUY,1,1,9977.70233000001,9977.695070000009,-1.415260000000315,0.0072600000003149034
1959,BUY,1,1,9977.695070000009,9977.687440000009,-1.416630000000063,0.007630000000062864
1960,BUY,1,1,9977.687440000009,9977.679550000008,-1.4178900000007708,0.00789000000077067
1961,BUY,1,1,9977.679550000008,9977.671850000008,-1.4187000000001135,0.007700000000113505
1962,BUY,1,1,9977.671850000008,9977.663900000009,-1.419949999999255,0.007949999999254942
1963,BUY,1,1,9977.663900000009,9977.657370000008,-1.4195300000005664,0.0065300000005663605
1964,BUY,1,1,9977.657370000008,9977.650130000007,-1.4212400000008203,0.007240000000820146
1965,BUY,1,1,9977.650130000007,9977.643200000008,-1.4219299999995565,0.006929999999556458
1966,BUY,1,1,9977.643200000008,9977.636160000007,-1.4230400000004158,0.007040000000415603
1967,BUY,1,1,9977.636160000007,9977.629830000007,-1.4233300000001619,0.006330000000161817
1968,BUY,1,1,9977.629830000007,9977.624570000007,-1.4232599999999076,0.00525999999990745
1969,BUY,1,1,9977.624570000007,9977.618170000007,-1.4254000000002125,0.006400000000212458
1970,BUY,1,1,9977.618170000007,9977.612510000006,-1.4256600000007167,0.005660000000716536
1971,BUY,1,1,9977.612510000006,9977.606570000007,-1.4269399999991002,0.0059399999991001096
1972,BUY,1,1,9977.606570000007,9977.601230000007,-1.4273399999997056,0.005339999999705469
1973,BUY,1,1,9977.601230000007,9977.595150000008,-1.4290799999992014,0.006079999999201391
1974,BUY,1,1,9977.595150000008,9977.589090000009,-1.4300599999997068,0.006059999999706633
1975,BUY,1,1,9977.589090000009,9977.583350000008,-1.4307400000005146,0.005740000000514556
1976,BUY,1,1,9977.583350000008,9977.577810000008,-1.4315400000001102,0.0055400000001100125
1977,BUY,1,1,9977.577810000008,9977.571910000008,-1.4329000000001106,0.0059000000001105946
1978,BUY,1,1,9977.571910000008,9977.566160000008,-1.433750000000262,0.0057500000002619345
1979,BUY,1,1,9977.566160000008,9977.560190000007,-1.4349700000001613,0.005970000000161235
1980,BUY,1,1,9977.560190000007,9977.555110000007,-1.4350800000008168,0.0050800000008166535
1981,BUY,1,1,9977.555110000007,9977.550720000007,-1.4353900000000577,0.004390000000057626
1982,BUY,1,1,9977.550720000007,9977.545120000006,-1.4376000000004134,0.005600000000413274
1983,BUY,1,1,9977.545120000006,9977.539920000007,-1.4381999999996042,0.005199999999604188
1984,BUY,1,1,9977.539920000007,9977.533740000006,-1.4401800000003133,0.006180000000313157
1985,BUY,1,1,9977.533740000006,9977.527650000005,-1.4410900000007678,0.006090000000767759
1986,BUY,1,1,9977.527650000005,9977.521700000005,-1.4419500000006666,0.005950000000666478
1987,BUY,1,1,9977.521700000005,9977.515020000004,-1.443680000000415,0.006680000000415021
1988,BUY,1,1,9977.515020000004,9977.508710000004,-1.4443100000006672,0.00631000000066706
1989,BUY,1,1,9977.508710000004,9977.501630000004,-1.4460799999994052,0.007079999999405118
1990,BUY,1,1,9977.501630000004,9977.494550000005,-1.4470799999994053,0.007079999999405118
1991,BUY,1,1,9977.494550000005,9977.486430000004,-1.4491200000004174,0.008120000000417349
1992,BUY,1,1,9977.486430000004,9977.478720000005,-1.449709999999861,0.007709999999860884
1993,BUY,1,1,9977.478720000005,9977.471460000004,-1.450260000000315,0.0072600000003149034
1994,BUY,1,1,9977.471460000004,9977.464500000004,-1.4509600000006178,0.006960000000617583
1995,BUY,1,1,9977.464500000004,9977.457600000003,-1.4519000000003144,0.006900000000314321
1996,BUY,1,1,9977.457600000003,9977.450560000003,-1.4530400000004158,0.007040000000415603
1997,BUY,1,1,9977.450560000003,9977.443510000003,-1.454050000000163,0.0070500000001629815
1998,BUY,1,1,9977.443510000003,9977.436470000002,-1.4550400000004158,0.007040000000415603
1999,BUY,1,1,9977.436470000002,9977.429370000002,-1.456100000000719,0.007100000000718865
2000,BUY,1,1,9977.429370000002,9977.421540000001,-1.4578300000004676,0.007830000000467408
2001,BUY,1,1,9977.421540000001,9977.413770000001,-1.4587700000001642,0.007770000000164146
2002,BUY,1,1,9977.413770000001,9977.40557,-1.4602000000002155,0.008200000000215368
2003,BUY,1,1,9977.40557,9977.39709,-1.461480000000418,0.008480000000417931
2004,BUY,1,1,9977.39709,9977.388990000001,-1.4620999999991038,0.008099999999103602
2005,BUY,1,1,9977.388990000001,9977.38145,-1.4625400000005175,0.007540000000517466
2006,BUY,1,1,9977.38145,9977.37411,-1.463340000000113,0.007340000000112923
2007,BUY,1,1,9977.37411,9977.367310000001,-1.4637999999992026,0.006799999999202555
2008,BUY,1,1,9977.367310000001,9977.361350000001,-1.463960000000414,0.0059600000004138565
2009,BUY,1,1,9977.361350000001,9977.35483,-1.465520000000819,0.006520000000818982
2010,BUY,1,1,9977.35483,9977.34801,-1.4668200000005165,0.006820000000516302
2011,BUY,1,1,9977.34801,9977.34073,-1.4682799999998097,0.007279999999809661
2012,BUY,1,1,9977.34073,9977.33351,-1.4692199999995066,0.007219999999506399
2013,BUY,1,1,9977.33351,9977.32725,-1.4692600000001113,0.006260000000111177
2014,BUY,1,1,9977.32725,9977.32041,-1.4708400000000112,0.0068400000000110595
2015,BUY,1,1,9977.32041,9977.31417,-1.4712400000006165,0.006240000000616419
2016,BUY,1,1,9977.31417,9977.30811,-1.4720599999997068,0.006059999999706633
2017,BUY,1,1,9977.30811,9977.30197,-1.4731399999995047,0.006139999999504653
2018,BUY,1,1,9977.30197,9977.29636,-1.4736100000001608,0.005610000000160653
2019,BUY,1,1,9977.29636,9977.29024,-1.47512000000001,0.006120000000009895
2020,BUY,1,1,9977.29024,9977.28397,-1.4762699999998585,0.006269999999858555
2021,BUY,1,1,9977.28397,9977.277670000001,-1.4772999999991008,0.006299999999100692
2022,BUY,1,1,9977.277670000001,9977.27108,-1.4785900000008696,0.0065900000008696225
2023,BUY,1,1,9977.27108,9977.26438,-1.4796999999999099,0.006699999999909778
2024,BUY,1,1,9977.26438,9977.257380000001,-1.480999999999607,0.006999999999607098
2025,BUY,1,1,9977.257380000001,9977.250390000001,-1.4819899999998598,0.0069899999998597195
2026,BUY,1,1,9977.250390000001,9977.24342,-1.482970000000365,0.006970000000364962
2027,BUY,1,1,9977.24342,9977.23672,-1.4836999999999099,0.006699999999909778
2028,BUY,1,1,9977.23672,9977.229490000002,-1.4852299999992538,0.007229999999253778
2029,BUY,1,1,9977.229490000002,9977.222480000002,-1.4860099999993546,0.007009999999354477
2030,BUY,1,1,9977.222480000002,9977.215450000002,-1.4870300000006682,0.007030000000668224
2031,BUY,1,1,9977.215450000002,9977.208790000002,-1.4876599999991014,0.006659999999101274
2032,BUY,1,1,9977.208790000002,9977.202520000003,-1.4882699999998585,0.006269999999858555
2033,BUY,1,1,9977.202520000003,9977.195960000003,-1.4895599999998086,0.006559999999808497
2034,BUY,1,1,9977.195960000003,9977.188710000002,-1.4912500000005675,0.007250000000567525
2035,BUY,1,1,9977.188710000002,9977.180950000002,-1.4927600000004169,0.007760000000416767
2036,BUY,1,1,9977.180950000002,9977.172410000001,-1.4945400000007212,0.008540000000721193
2037,BUY,1,1,9977.172410000001,9977.164530000002,-1.4948799999992044,0.007879999999204301
2038,BUY,1,1,9977.164530000002,9977.155760000001,-1.4967700000003679,0.008770000000367872
2039,BUY,1,1,9977.155760000001,9977.147880000002,-1.4968799999992044,0.007879999999204301
2040,BUY,1,1,9977.147880000002,9977.141110000002,-1.4967699999999604,0.006769999999960419
2041,BUY,1,1,9977.141110000002,9977.133550000002,-1.4985600000000123,0.007560000000012224
2042,BUY,1,1,9977.133550000002,9977.124770000002,-1.5007800000001152,0.008780000000115251
2043,BUY,1,1,9977.124770000002,9977.114930000002,-1.5028400000006223,0.00984000000062224
2044,BUY,1,1,9977.114930000002,9977.104910000002,-1.504019999999713,0.010019999999713036
2045,BUY,1,1,9977.104910000002,9977.094290000003,-1.5056199999991078,0.010619999999107677
2046,BUY,1,1,9977.094290000003,9977.084500000003,-1.5057900000000664,0.009790000000066357
2047,BUY,1,1,9977.084500000003,9977.073930000002,-1.507570000000371,0.010570000000370783
2048,BUY,1,1,9977.073930000002,9977.063490000002,-1.5084400000000169,0.01044000000001688
2049,BUY,1,1,9977.063490000002,9977.052990000002,-1.5095000000003203,0.010500000000320142
2050,BUY,1,1,9977.052990000002,9977.042350000002,-1.5106400000004214,0.010640000000421423
2051,BUY,1,1,9977.042350000002,9977.031550000002,-1.5118000000000176,0.010800000000017462
2052,BUY,1,1,9977.031550000002,9977.021730000002,-1.5118199999993085,0.009819999999308493
2053,BUY,1,1,9977.021730000002,9977.012190000003,-1.512539999999106,0.00953999999910593
2054,BUY,1,1,9977.012190000003,9977.012190000003,0.0,0.0
